task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,ensemble,-1,37,,0.1384440686378313,0.5601641756958203,0.0008856973294147638,20000,400000,20,0.002163889787617432,0.0004838604660930161
hopper-medium-replay-v2,1,ensemble,-1,38,,0.14459921300890327,0.5854353904642065,0.000925654628368456,20000,400000,20,0.001602320949906515,0.00035828985657630026
hopper-medium-replay-v2,1,ensemble,-1,39,,0.15160659857895684,0.6189308493588012,0.0009786155990581886,20000,400000,20,0.002517255370615899,0.0005628754125423577
hopper-medium-replay-v2,1,ensemble,-1,40,,0.15789361182347766,0.6494402296820362,0.001026855164969062,20000,400000,20,0.0028159975430445032,0.00062967619307199
hopper-medium-replay-v2,1,ensemble,-1,41,,0.16189292570751157,0.6586121436343133,0.0010413572342651983,20000,400000,20,0.0041050061773563245,0.0009179072860625299
hopper-medium-replay-v2,1,ensemble,-1,42,,0.16634706318641834,0.6696866459280474,0.0010588675598656777,20000,400000,20,0.0034690284356797933,0.0007756983398059774
hopper-medium-replay-v2,1,ensemble,-1,43,,0.16905199774671553,0.6598776774864781,0.001043358218979642,20000,400000,20,0.0028158710876046433,0.0006296479167760248
hopper-medium-replay-v2,1,ensemble,-1,44,,0.1759801611645573,0.6800788464247874,0.0010752990716010936,20000,400000,20,0.002918521401491845,0.0006526012247523721
hopper-medium-replay-v2,1,ensemble,-1,45,,0.18205502911581528,0.6993100724267794,0.0011057063097829679,20000,400000,20,0.0032748512847874563,0.0007322790088987275
hopper-medium-replay-v2,1,ensemble,-1,46,,0.18625764853322546,0.7198454412569857,0.0011381755788305076,20000,400000,20,0.0028880024465869317,0.0006457769789754085
hopper-medium-replay-v2,1,ensemble,-1,47,,0.18967461453893303,0.7299475876158028,0.0011541484747056268,20000,400000,20,0.0036070183846235435,0.0008065538304109725
hopper-medium-replay-v2,1,ensemble,-1,48,,0.19528485639123833,0.7498758811507026,0.0011856578734309726,20000,400000,20,0.004442485330791359,0.0009933699188695118
hopper-medium-replay-v2,1,ensemble,-1,49,,0.2009239421622068,0.7664259943646345,0.0012118259000758098,20000,400000,20,0.00481933497956649,0.0010776360620653232
hopper-medium-replay-v2,1,ensemble,-1,50,,0.20655644260744277,0.7810688146748485,0.0012349782318502346,20000,400000,20,0.00347015745855976,0.0007759507969967532
hopper-medium-replay-v2,1,ensemble,-1,51,,0.21157847242672462,0.803245512037932,0.0012700426691740316,20000,400000,20,0.0034650484225808072,0.0007748083818219102
hopper-medium-replay-v2,1,ensemble,-1,52,,0.21403913136386618,0.8074049743124688,0.001276619356488572,20000,400000,20,0.0030662551726351314,0.0006856355002372507
hopper-medium-replay-v2,1,ensemble,-1,53,,0.22281092596293633,0.8407559702709855,0.0013293519112205635,20000,400000,20,0.0034720745123742154,0.000776379463261318
hopper-medium-replay-v2,1,ensemble,-1,54,,0.23160132570594097,0.8756434918024694,0.001384513926199391,20000,400000,20,0.003727696483832516,0.0008335382737336451
hopper-medium-replay-v2,1,ensemble,-1,55,,0.23782656212577116,0.8895688553242862,0.0014065318591867735,20000,400000,20,0.0029370024469398954,0.0006567337121440825
hopper-medium-replay-v2,1,ensemble,-1,56,,0.24944190411599576,0.9328189183605482,0.0014749162132569962,20000,400000,20,0.0031481001064818776,0.0007039365838067804
hopper-medium-replay-v2,1,ensemble,-1,57,,0.2588766929570989,0.9683033729215937,0.0015310220622278233,20000,400000,20,0.004778088924594353,0.001068413163793184
hopper-medium-replay-v2,1,ensemble,-1,58,,0.26863542923600786,1.0055521414423567,0.0015899175365088193,20000,400000,20,0.0054576630037836684,0.0012203705474745975
hopper-medium-replay-v2,1,ensemble,-1,59,,0.2804204642918573,1.0429228748043267,0.0016490058541361527,20000,400000,20,0.006445164206646977,0.0014411825292211143
hopper-medium-replay-v2,1,ensemble,-1,60,,0.2917363877613434,1.0852273642874424,0.0017158951251447952,20000,400000,20,0.005926654690155352,0.001325240276635532
hopper-medium-replay-v2,1,ensemble,-1,61,,0.3013330846252352,1.1161336006881581,0.0017647621756097284,20000,400000,20,0.005508966217926128,0.0012318422949032742
hopper-medium-replay-v2,1,ensemble,-1,62,,0.3093812867559085,1.134959660847677,0.0017945287903454446,20000,400000,20,0.00565426212759893,0.0012643314479913797
hopper-medium-replay-v2,1,ensemble,-1,63,,0.3202164716585669,1.1633619331721772,0.0018394367259803373,20000,400000,20,0.006390845309867695,0.0014290364546549873
hopper-medium-replay-v2,1,ensemble,-1,64,,0.32841145387087645,1.1790960661082046,0.0018643145745231968,20000,400000,20,0.00624521766084431,0.0013964731223930103
hopper-medium-replay-v2,1,ensemble,-1,65,,0.3350980208256391,1.1928867455364378,0.0018861195532604196,20000,400000,20,0.005975862465193149,0.001336243469636135
hopper-medium-replay-v2,1,ensemble,-1,66,,0.3419885482429805,1.2081347178549546,0.0019102287143732753,20000,400000,20,0.005384047984198552,0.0012039097286788674
hopper-medium-replay-v2,1,ensemble,-1,67,,0.34758362451897434,1.2138042799685724,0.0019191930791806907,20000,400000,20,0.004795155429319514,0.001072229350263562
hopper-medium-replay-v2,1,ensemble,-1,68,,0.3522549327903336,1.2223471091718385,0.0019327004781527519,20000,400000,20,0.003858062518083953,0.000862689005187973
hopper-medium-replay-v2,1,ensemble,-1,69,,0.3568813726240402,1.230736596255742,0.0019459654219456013,20000,400000,20,0.0042135890951262535,0.000942187164595413
